epoch,train_mean,valid_mean,test_mean,train_std,valid_std,test_std
39,0.9755492086806952,0.8348366618156433,0.39872159659862516,0.005638893434219334,0.04922347374440847,0.02962286495467628
40,0.9830934769108634,0.927450293302536,0.5514559805393219,0.0011812238494182674,0.01409027148196268,0.05178178356715997
41,0.47257641528504485,0.25732887188593545,0.174776788863043,0.01810972882941077,0.10891727709060228,0.05149414528428605
42,0.6039767013193433,0.5448660790920258,0.25982143481572473,0.044047009677661446,0.05874577828884561,0.05552290808345118
43,0.7101182270459898,0.3714657823244731,0.18534226814905802,0.0099787319644292,0.18648099596003612,0.06155770188122653
44,0.7643197227909242,0.5899925669034323,0.2549479226271311,0.021782518886595444,0.12592401275092166,0.07138909662663528
45,0.8061142655977745,0.535342272122701,0.26871280471483866,0.005960641941026217,0.12423690482105033,0.07735775276378479
46,0.8413664403976412,0.5918154835700989,0.22745536069075262,0.02127837685023423,0.11257766755369253,0.06201888078504533
47,0.8526949655250349,0.6680803696314493,0.2588541766007741,0.013620014524152086,0.10239259317296798,0.051136920055151754
48,0.8702815371955659,0.6742187678813935,0.3442336390415827,0.016894441597606297,0.06506999753480441,0.06478232809160984
49,0.8918345140824169,0.6675223290920258,0.27909227013587945,0.018054720698385467,0.12783880307004372,0.08092878855271915
50,0.895535209469914,0.7378720362981162,0.28582590123017626,0.01554751855325407,0.0724149302675765,0.058435290379571195
51,0.9190206998287678,0.7422991196314495,0.2995163758595784,0.00827560922606821,0.09646855385168629,0.06011074101587117
52,0.9209499670375273,0.7501488208770752,0.33307292461395266,0.00505786988397216,0.04161271751825608,0.02217761228691523
53,0.927892144688675,0.7272321581840515,0.2919642945130666,0.009508179655084516,0.05782805883876859,0.014104856152668887
54,0.9328820039658792,0.7191220362981161,0.3055059591929118,0.010587559210764255,0.053334126523119633,0.02504789440777821
55,0.9376922781890193,0.7390253106753031,0.332514888048172,0.011325502826880402,0.06752698023367273,0.05812121380540385
56,0.9435492511891223,0.7833333412806194,0.34840031464894616,0.01141171776364541,0.05173183055670996,0.02355971313743785
57,0.9494080591512182,0.8027901887893677,0.3496279855569204,0.003993911815461488,0.06973977167008143,0.04793878956541777
58,0.9529199156309902,0.8286086440086364,0.34304316441218063,0.004383142854309059,0.04475132209637493,0.02943162405029903
59,0.9499227062901564,0.7517857273419698,0.3095238208770752,0.006967228741359148,0.0905329422260206,0.09169523022987987
60,0.9602091228168026,0.8145089427630108,0.3459449470043182,0.012178373917233207,0.06924774840433005,0.05565237963564446
61,0.9622363618755149,0.7178943554560344,0.30598959227403005,0.010319424266169821,0.15714369651275817,0.057463653438346265
62,0.9659201474396584,0.8175223310788473,0.3308779855569204,0.00501120759381274,0.053976408351068345,0.04898317771830866
63,0.9702431875811788,0.8284970402717591,0.35654763182004295,0.004515391140904081,0.08296957166149793,0.06210841624518643
64,0.9617725960727765,0.8040178696314493,0.3231398900349935,0.008383600269231118,0.05419170040831262,0.04792836325618569
65,0.9691869956915505,0.8299107273419697,0.33117560148239134,0.006072412045421826,0.04679885541571213,0.06826445299659346
66,0.9653700530630616,0.8066964427630106,0.34285715222358704,0.007775557002024254,0.027513519079509382,0.058906936176266966
67,0.9678618168996171,0.8047619223594665,0.3288318554560343,0.0055859952552982555,0.02239836596697387,0.0580370798819264
68,0.9656944764100258,0.8399925748507183,0.36897322336832683,0.004361471369342546,0.04608133425390899,0.03923759817725457
69,0.9716082482363145,0.8474702517191568,0.35301340023676553,0.005609332411215682,0.04229683687464123,0.041897447995356746
70,0.9772256294906463,0.8462425708770752,0.37704614400863645,0.0072200842887338735,0.07882109418398033,0.04434938884730689
71,0.9804360292049689,0.8909598310788471,0.3678199489911397,0.008694478690162532,0.015389560773726885,0.039321106714144495
72,0.9812755787568692,0.8843750119209289,0.38895090421040857,0.007423406690018046,0.016664260321612792,0.015231641061592801
73,0.9838017098304238,0.8838913838068644,0.40625000794728594,0.006501981976341184,0.02648652529244958,0.023367718522834785
74,0.989295246777868,0.8593378106753032,0.382031257947286,0.0036244427170825278,0.03662977863878879,0.015986375861051283
75,0.9879480905044737,0.8747768004735311,0.37920388380686443,0.0023310419334196075,0.008497632931950891,0.02658802282425838
76,0.9892767490298345,0.8740699569384258,0.36369048754374184,0.00273429572334876,0.03479426794000467,0.02838237165569589
77,0.9888185669610319,0.8879464467366537,0.37213542858759563,0.0024086450938877115,0.00938695127930544,0.02662911329372
78,0.9873740847703765,0.8626116156578064,0.3577009002367655,0.005844609816460902,0.049643452808190894,0.036221247715282325
79,0.9866015452236965,0.774702395995458,0.3361235241095225,0.0038281086868405603,0.19985936536843002,0.06949620182314906
80,0.9841522122451926,0.8197544773419698,0.3446056604385376,0.008181834097245988,0.05397615658315975,0.07442155951193057
81,0.4816143045094865,0.3166756461064021,0.11850754320621486,0.01654360304401098,0.1360164247382812,0.04633906849444818
82,0.6899102252277082,0.6050287346045176,0.20927173048257827,0.022348753817624453,0.07029485944675427,0.05282096464979987
83,0.7742796150206454,0.6281743894020717,0.21302981227636333,0.010820009997368334,0.06342738456607558,0.03351232402765054
84,0.8042152024012731,0.6117277274529138,0.1798670972386996,0.01479206139772935,0.06409870368207536,0.03450351568448579
85,0.8373637314813391,0.6774604876836141,0.23105693161487575,0.012920420629045757,0.008994349118288123,0.04285533697772301
86,0.8586222584814192,0.6945357402165732,0.25252334674199417,0.016866093350280328,0.1193084549948139,0.06317225222408358
87,0.8747218427444459,0.7284123539924623,0.25486709872881563,0.007312758448265812,0.03856979673085055,0.03721297275058738
88,0.8781017174413387,0.6971488873163859,0.20817169447739917,0.01831432755751815,0.14236465080110602,0.04546096903073909
89,0.8964285027358821,0.7025772273540496,0.22803969134887053,0.009478477329869995,0.09119419484300739,0.052012936517182216
90,0.9047643677927703,0.7583243529001872,0.2631869594256083,0.01277069321509253,0.055608198595527,0.03312810415479535
91,0.9250545954902142,0.8118489583333334,0.2804013987382253,0.005523603018199024,0.032149157326445243,0.029309140736638453
92,0.9222129207994122,0.799937136967977,0.2614224135875701,0.009729326124528506,0.03627144065790008,0.021489776535424797
93,0.9326862859181858,0.7815238873163859,0.26282776445150374,0.007487365850772559,0.02267723742457685,0.026590517092632146
94,0.9400156709060606,0.8096713364124298,0.2579786255955696,0.005190521154227798,0.03504874594667621,0.02905283900969082
95,0.9383776220470817,0.8208961923917133,0.2610272988677025,0.007709736172494775,0.04023456665521239,0.03448299729218588
96,0.9460641272055996,0.7744656960169475,0.24452227056026454,0.004539577021785673,0.06823582814372653,0.034776834771788175
97,0.949467799285725,0.8142780184745788,0.25938846915960306,0.011624086624595565,0.021236000484629976,0.02616488052359296
98,0.949694679521919,0.8164511462052662,0.24465696762005487,0.004277390063371279,0.04830253706061087,0.051044180543322486
99,0.9498975704975796,0.8388649423917135,0.2831582248210906,0.010642461272630625,0.0342403582489625,0.03283251891550633
100,0.9630663759808741,0.8084949731826783,0.24459859977165857,0.005052002659272975,0.05367039623762925,0.05019446415567292
101,0.9596121804020011,0.8292923827966053,0.27385057409604385,0.006503775856728665,0.04244174112689291,0.0570291319487753
102,0.9655929988533026,0.8353403369585675,0.27606411576271056,0.00505365116042527,0.01312011930815979,0.03111464328700521
103,0.9707203850908567,0.8633979896704357,0.2842447916666666,0.0013781765321810374,0.013514015826883514,0.02514919935077695
104,0.972774505751271,0.8683189630508423,0.3008934984604517,0.005423347198615836,0.028495004304471036,0.012020927058520868
105,0.9716219537910902,0.824586925903956,0.25747575362523395,0.006920864271920467,0.030459065951568626,0.020334538203986487
106,0.974567001394619,0.7997979521751405,0.25182291691501935,0.004510741320731199,0.0701561811439935,0.06108870586562507
107,0.9664509309082557,0.8050915936628977,0.26157507101694744,0.008902283390203589,0.08202587844195044,0.05634165563741639
108,0.9616440222935981,0.8016253610452015,0.2533001060287157,0.005617232196107447,0.0684111957919008,0.05282161141405559
109,0.9685060736431795,0.8560838719209034,0.28022629221280415,0.00659432274199879,0.022384878010987284,0.028117511787607956
110,0.9756040622299483,0.8542205452919006,0.2716235627730687,0.004041882511228711,0.03389193840737029,0.04535968662200141
111,0.9768561732765472,0.863047770659129,0.275112247467041,0.0081557266199389,0.030145665783431686,0.03733714936128565
112,0.9753055593918335,0.8342178523540497,0.2814834773540496,0.008993198718649344,0.036502667070023885,0.05385880782441168
113,0.9779505298895476,0.8658539851506551,0.2878816435734431,0.004822700084928498,0.006373276018163105,0.019129002499803413
114,0.9774351274655928,0.8681169191996256,0.290472341577212,0.004535823016839335,0.009484737349467665,0.0350139423817535
115,0.977163242636166,0.866940555969874,0.3105693250894546,0.007427563690410764,0.025485026461809706,0.04404399950562507
116,0.9820269724335912,0.8908494969209035,0.32456896603107455,0.004512530662809117,0.019843116860952758,0.02719736698048416
117,0.9815810991713645,0.8464484542608262,0.2850844100117683,0.007501535609537474,0.08514391162053984,0.06767579639992764
118,0.9816270761589975,0.888002872467041,0.29804238478342693,0.0037677313081672472,0.01101779553592616,0.03462599278275594
119,0.9841097415348725,0.8766478081544241,0.28617995679378505,0.0012381336974827616,0.013027426396931307,0.023340513643590525
120,0.9812512968552793,0.8657237788041433,0.301324533422788,0.00686001127541642,0.037244429904280646,0.02181883955501786
121,0.550331351815841,0.638726851940155,0.16098090320825575,0.016281344341495797,0.024505513189534433,0.02556316237955002
122,0.7835305018299717,0.7090538203716277,0.19412037044763564,0.014030272163786993,0.04002646652264485,0.012956782551059356
123,0.8335297552797888,0.7302025485038758,0.19910879701375955,0.0064380157055275505,0.0035762487016322724,0.029491681067623482
124,0.8607709187208303,0.6985561347007752,0.16949074059724803,0.008429504952574409,0.07106462636336353,0.03899507616163538
125,0.8824585215653133,0.7311689817905425,0.16332465320825573,0.002981407771473913,0.05118830829153389,0.03957644479855799
126,0.8998885552096428,0.658072916865349,0.1603848379850387,0.006787562053596922,0.12210499956181681,0.03510073581552287
127,0.9185577741190238,0.766250001192093,0.20216145843267438,0.0074495389581066395,0.03546419007473506,0.026438248923670932
128,0.9225812496407115,0.8017013895511628,0.19475694417953487,0.007546461552835372,0.02443515857256264,0.017980422066837188
129,0.9338130881265849,0.7754745388031006,0.2236024302244186,0.0037822488931506175,0.047437279680902195,0.03362861719372348
130,0.9384850301516513,0.7991435182094574,0.20846932888031006,0.0055397581963756975,0.044540151654758775,0.04011452221171767
131,0.9430149138153958,0.8007696747779847,0.2045920142531395,0.005908513395964246,0.047247102699449754,0.03892773952291255
132,0.9514780577445187,0.783133682012558,0.21486400544643397,0.003985507113451218,0.026288093970721925,0.014115325623478754
133,0.949525652004606,0.7857436347007751,0.2256452548503875,0.004920353566710079,0.05383549926517033,0.01765770633534376
134,0.9579902428817034,0.8275520849227904,0.21889756977558134,0.004989422937122874,0.019301870046209764,0.027426570708033286
135,0.9571386918852692,0.8277777779102324,0.24204571783542633,0.005112725348436046,0.025541289738492817,0.030145035802366688
136,0.9651700844005688,0.8194357645511628,0.22597511619329452,0.005757103529879058,0.01869451823015738,0.027564495968552635
137,0.9666273025815215,0.8301793980598451,0.22525463014841077,0.001655440745592895,0.019734654999568432,0.03840451616217647
138,0.9678275996744427,0.8320515060424805,0.22706886589527125,0.0017458574132051836,0.016857014050603445,0.030089913514515208
139,0.9723920512982568,0.8497280085086822,0.25463541686534874,0.003244755734453369,0.01145520358510839,0.023685596340085397
140,0.9723905834670952,0.8345601856708527,0.2179542833566665,0.0016434009949407768,0.05635691094015228,0.03932723169686612
141,0.9737753645917575,0.8509693300724029,0.24537326455116273,0.0030914973792078066,0.005696743304364468,0.02750939042027945
142,0.971881140886531,0.8494589126110078,0.2330729174613952,0.00479150648646365,0.013658772371659012,0.03933548743333806
143,0.9722475838588492,0.8401273155212403,0.23959780126810074,0.004445564596455528,0.046615855459674796,0.022389497636747024
144,0.974512911940475,0.8410590279102326,0.24228588044643398,0.007892767567116182,0.035418908190289505,0.04185953105159265
145,0.9749244277546468,0.841938658952713,0.23725115835666655,0.004982889640985367,0.01794640868164496,0.025524398975388347
146,0.9758338550240222,0.8370775473117827,0.22226562499999997,0.0050717107622902415,0.026550418548169186,0.02130911292457377
147,0.9764633076708332,0.8258796298503877,0.21097800880670547,0.004704169328785267,0.014911314436652971,0.018476986786432007
148,0.9767623724259474,0.8254832172393799,0.22786458373069757,0.003424794062926133,0.039078695493374435,0.03411628047470621
149,0.9780310935034052,0.8379166674613951,0.23037037104368205,0.0017811448175173207,0.028862811260719788,0.0419770466656777
150,0.9824143830676251,0.86667245388031,0.254296875,0.0032203054280468017,0.01828315652679689,0.037354678410161254
151,0.9850836340873862,0.8624421286582947,0.2481423610448837,0.004825257848636788,0.018813327958758674,0.022753386716598434
152,0.9855184160866333,0.8748003470897675,0.24632523179054258,0.004657237897173318,0.0092193386871662,0.017368391198438464
153,0.9827432586571081,0.847711226940155,0.22074942141771312,0.0033329965982399922,0.014614901660019481,0.033611688655909085
154,0.9777030717655606,0.8472743046283722,0.22181134313344955,0.005180277925710621,0.02989578586554742,0.04032878787971001
155,0.9796793384249243,0.8535243058204651,0.2520543986558914,0.006957079714923805,0.02266112536719085,0.03696093178003998
156,0.9759556563955106,0.8250376152992249,0.22456886619329447,0.00680818388772062,0.05711772538306681,0.04296033248232637
157,0.9816134071143363,0.8676244211196901,0.24252314835786817,0.006552159353539332,0.020087567212269144,0.02561118508933303
158,0.9792996271320865,0.8432754635810852,0.23720775485038756,0.0032118844432126453,0.032499060655993735,0.023825881396317233
159,0.9836394429440711,0.8695746541023255,0.25447916716337204,0.0040483747376577565,0.01046441236023213,0.030603248343276532
160,0.9854230699846991,0.8741290509700775,0.24875578761100767,0.004408633955079009,0.017998455934451013,0.01358968037658746
161,0.5877126921244915,0.6238488839732276,0.12087673627667953,0.0053126972356988674,0.06428428224602899,0.020653065834872412
162,0.7954873135950746,0.709490113125907,0.11635152482324174,0.006725279437012629,0.018211442285045076,0.021086310625092957
163,0.8458275455093192,0.7293100860383775,0.12910816741900305,0.005943821855572657,0.026763482404254402,0.03526151952787929
164,0.8779620370721293,0.771612697839737,0.12897418478710782,0.004753862743413697,0.018949525489377384,0.010962828354987747
165,0.8969850910417042,0.7851958798037635,0.13593561297489531,0.010535977130334523,0.02396548286298065,0.021770239251387425
166,0.9122231279086771,0.7635227964984047,0.11017134662510615,0.0034351187900351758,0.031410863577905124,0.0179501918917247
167,0.9245788549417089,0.7758171055052016,0.12469806765309635,0.004741277856760915,0.02909892033322917,0.02808950654194386
168,0.9319164674065215,0.8115564624468486,0.14370282309957672,0.0043208276702054625,0.012887154962416277,0.016165732665329818
169,0.9413659973482462,0.7879245936870575,0.12714371985445416,0.0024659869003317066,0.054667866552009184,0.011985621672743571
170,0.944167688544135,0.8323671513133579,0.16318123491687903,0.005738151796216491,0.011805148251633086,0.024779396268934578
171,0.9555899348728654,0.8378245784176721,0.1556876509864297,0.005353783841587524,0.008139660281127,0.020633828676317547
172,0.9548010809671521,0.8121263596746656,0.14766945961034958,0.001152945967430012,0.04210787881318014,0.0371289321866688
173,0.956574370165241,0.8141587416330973,0.15092844202493624,0.004640160716479829,0.012378000573950748,0.03313790852423549
174,0.9557176884561203,0.8214994728565216,0.1452521135409673,0.006444343206653268,0.01570005458909566,0.011182528640520405
175,0.963414509425127,0.7993451846970452,0.150166062803732,0.00452611103560217,0.07010037377536774,0.03220222866379326
176,0.9643023776568931,0.8273928145567577,0.1562707578659885,0.002533121858585917,0.014869886219409973,0.011401368091570246
177,0.9650832297932702,0.8344636936982471,0.1486658363499575,0.0021165177128141094,0.021533277764498895,0.010464108888208002
178,0.9704902092276162,0.848009134001202,0.15630095111620093,0.005234976388738829,0.02095998169413937,0.014740353954857064
179,0.9728955066164723,0.8315009819136726,0.14255359300101794,0.004324238763544499,0.010166899994423054,0.011758709529688913
180,0.9726202196404774,0.8491508159372542,0.15368546195742153,0.007185049986867355,0.010066703460717063,0.009711781279451699
181,0.9739622791376821,0.8320482346746656,0.1606110356437663,0.0044108028104664744,0.01251127918582478,0.02851176421795884
182,0.9704623205846012,0.8515757103761038,0.15413081223766006,0.005277930677835971,0.012936078446406596,0.02076553145076231
183,0.9736612691210269,0.8578879839844173,0.15340994867599667,0.006136926017038417,0.005742620052809946,0.011188387228268063
184,0.9760130922841546,0.8114545603593191,0.15284759969347053,0.001839418068890686,0.041661736706088665,0.020313672862829073
185,0.975413498484761,0.8311594214704302,0.16558348431976305,0.0048811288254722515,0.03574459014418233,0.013299128766576334
186,0.975375274599266,0.838464297188653,0.16085824277251956,0.0036820433386970807,0.020938362292479078,0.026460412250392955
187,0.9785537911370309,0.8477581527498034,0.15575558574249343,0.0019352576245422267,0.017142650595724864,0.028613844925461922
188,0.981086167665947,0.8490564624468486,0.15691236415877935,0.003077218686331218,0.014660997552905767,0.026974021349565298
189,0.9775232978073134,0.8251962569024828,0.1530891456020375,0.002856577398382008,0.02890788099455554,0.020575735057189518
190,0.9769193768977107,0.8588900215095944,0.16732525667175646,0.006764985953379354,0.01536032775305718,0.023477806900137056
191,0.9736129475743857,0.857176555527581,0.17781174524376783,0.008197324467731427,0.0182796364420237,0.031771119106485904
192,0.9812174980855211,0.8455615950955286,0.17077860808413886,0.004026499645663085,0.02663167745210032,0.01516826741006899
193,0.9813966441879701,0.8662043333053588,0.16254151571128098,0.00198579688575286,0.013206617510356419,0.013375951293556268
194,0.9858216407151816,0.8652343756622738,0.1791610053947402,0.0022447449841242273,0.009888117223989646,0.018695225633661543
195,0.9837250079380221,0.8526551187038421,0.16603638284529246,0.0029148629000184333,0.006065820146974257,0.012225099886218971
196,0.9810631369391082,0.8451275673177507,0.1609525966975424,0.003221811017801946,0.019849539078866343,0.021272000905685103
197,0.9799806652259043,0.8530929207801818,0.19409344807888065,0.003175049409146094,0.01082841472744785,0.026862441160090695
198,0.9798429134136384,0.855821634001202,0.17707389798015355,0.0041252793413785165,0.013627111108838758,0.028251112028113774
199,0.9815650949591326,0.8635529895623524,0.19202898557608322,0.0036128016813151143,0.010692367764314509,0.016339608339737206
200,0.9836974393252282,0.8809027784400515,0.19145531401866006,0.004211527564617064,0.005381382716408457,0.015932614270431692
201,0.60491770907418,0.6968543800440702,0.10027187191175688,0.009972498581961515,0.02919211897475681,0.010958416162683301
202,0.8403975400165097,0.7527401021032623,0.11050678139383141,0.0015260990062781691,0.012470223399075978,0.01413809813843028
203,0.8858447888883306,0.7364094564408967,0.09977853122082621,0.0029143861862944657,0.033453108728408315,0.016189384922435546
204,0.909584479585358,0.8007911768826572,0.11661091753930755,0.002349839255185886,0.005039867765689244,0.006233162718255055
205,0.9251055730493343,0.8094315120668121,0.11964503899216647,0.004189270381949333,0.007603309291056176,0.01103785179404113
206,0.9348145153979717,0.7924906824574325,0.11845063519748773,0.0027713213009576865,0.05172410007865051,0.02842570358107436
207,0.9444331670570689,0.8209654500990202,0.12434857632174631,0.003636642982347626,0.008137745713581728,0.01606510961789086
208,0.9505265366219025,0.817172225677606,0.1285572456816832,0.0025027892704432312,0.010564975133658772,0.007453787199840687
209,0.9546508194557838,0.8314852140166543,0.126074505032915,0.0037909526290727334,0.01970238663038401,0.01650982766107236
210,0.9613089650110712,0.82786610993472,0.14325818654262654,0.0037084778832542175,0.014569301407811045,0.00905731368541776
211,0.963170475868206,0.8404096401099002,0.1331004091961817,0.0035785903822483068,0.011978131958636335,0.01689122015768845
212,0.9692423704474505,0.8377039027936531,0.14060132566726563,0.00173637586160263,0.007185088507315333,0.011107800460636922
213,0.9693609092708668,0.8275812550024553,0.12923768930362928,0.0033024429830042943,0.021909443348699188,0.011297202776405304
214,0.9690323400744898,0.8336426250862352,0.1480548936309236,0.0028880918096016025,0.012066965726499764,0.019465208067684328
215,0.9715657787079539,0.8390907554915458,0.13833547153256154,0.0006204182721862754,0.009925602553885799,0.0022450210456162354
216,0.9724447572882333,0.821306053797404,0.14289390873728372,0.003075336592224535,0.0111581426054978,0.015969027818247696
217,0.973959921459886,0.8299822818149221,0.13408327211033214,0.002822830572189455,0.007975494262842091,0.007800980471775879
218,0.9734870910143132,0.8370303323774626,0.14210502184701684,0.002448919123811878,0.010779209743538389,0.014466308509138093
219,0.975289660057725,0.8314920873352974,0.14605480197704196,0.0010589540937682071,0.0194892466706785,0.009292982218931363
220,0.9763411311276327,0.8268603364626568,0.1346369438099138,0.002877073077671279,0.018366245783221786,0.022157008255234444
221,0.9752884063794447,0.8474408901099002,0.14554542386622132,0.002347014155228622,0.01197151098848404,0.01918071052173431
222,0.9775232663339422,0.8505628351009253,0.1497166725948001,0.001871505120277016,0.01146929856164257,0.01981269617613239
223,0.9802411517665138,0.8583043127348928,0.1530005191763242,0.001828682579543974,0.011007959930702358,0.021141247679959126
224,0.9819669064142993,0.8396451910336813,0.14529646246722247,0.0015876590753915309,0.009635997385910504,0.021464333759315102
225,0.9804678966548893,0.8435659513329015,0.14827712602687604,0.0022077851693940577,0.015109557982459476,0.02756486513056264
226,0.9803530175490905,0.8434124498656302,0.1592062253843654,0.002110438433585765,0.03806235024402398,0.029848945193918345
227,0.9825864453249917,0.8471629084962787,0.15692738863554861,0.0008071068970355982,0.024216643895986892,0.016133852728686546
228,0.9837943594478521,0.8459433035417037,0.14778913108236857,0.0016405068476902358,0.01021359586405147,0.017555362279684992
229,0.981647928427097,0.8590931993542295,0.16267488368532873,0.003049352328588412,0.015807152814141318,0.011337645938192751
230,0.9831978443976194,0.8644305951667555,0.15527935597029596,0.0012145266781647028,0.008690790630054152,0.02255111044468777
231,0.9836165221257904,0.8399331006136806,0.13598179356618356,0.0027779441923007782,0.023288480820633325,0.01494951111093091
232,0.9834797346486808,0.8490041534105937,0.15627443772373775,0.002442137348808722,0.019176845902575648,0.009975392352111827
233,0.9848638887836397,0.8580996444731047,0.14808925934361683,0.0015992091585433407,0.011439460632390118,0.011802882265830537
234,0.9834898545846278,0.8598981239578942,0.15542521973450976,0.0018363748839205958,0.015409459570165773,0.020590028741073067
235,0.9855493374961245,0.8240209543343747,0.14364232028072527,0.0016400368336575333,0.04125824057401763,0.03549486027596129
236,0.9872439620960016,0.8654569882335086,0.1672386668396718,0.002548639523046601,0.011829991011076098,0.0314900086485538
237,0.9857943076613023,0.8636142156340858,0.15951933644034644,0.001726504355570405,0.009644443394137656,0.01987089783703402
238,0.9850843206286385,0.8308742660464663,0.13660266972852475,0.0009839268893546168,0.034803263417951265,0.0140394632727218
239,0.9849535245361262,0.85247433980306,0.16244425087264086,0.002420209859100458,0.013444585701728894,0.025373539127681866
240,0.9870261773572933,0.863326306776567,0.17498854430335936,0.003051765649529321,0.00964851324781324,0.006069328461448402
